cafe_name,avg_rating,review,indv_rating,review_date,useful,funny,cool,latitude,longtitude
Stone Street Coffee Company,4,"think a bunch of these reviews are for the adjacent bar not the coffeeshop.  I was excited to find this place this morning, had great service and a good cup of french press, and really like the window concept - fast and convenient on the way to work.  so off to a good start for me at least.",3,9/19/2011,4,0,0,40.7435886,-74.0032266
Stone Street Coffee Company,4,"Very good coffee on the west side. I enjoy their americano a lot.  They also use Belly card for their stamp card, which is a very cool company and a very cool take on the idea.",3,7/19/2012,0,0,0,40.7435886,-74.0032266
Taylor St Baristas,4,Ok-- this place has a lot of positive reviews on yelp so I am unsure if I came on a bad day but the music in here is so loud! I had to yell at the barista to place my order  I am unsure how anyone could have a conversation or do work in here.  I got a chai tea latte which was good but a bit over priced.,3,10/20/2018,0,0,0,40.75147194,-73.9799013
Taylor St Baristas,4,"If you are expecting like a starbucks peach ice tea flavor or any other peach ice tea flavor  and ordered peach ice tea? Dont expect to be so good. It doesn't really taste like peach ice tea at all. Instead, lemonade mix with lots of water.",3,1/28/2019,0,0,0,40.75147194,-73.9799013
Taylor St Baristas,4,"Love this place. I get coffee here all the time. Eat here occasionally. Recommend it to anyone.  Pros: Great coffee, and good food, lovely staff and whilst you have to wait sometimes, it has great service.  Cons: Price",3,10/4/2017,0,0,0,40.75147194,-73.9799013
Taylor St Baristas,4,"Delightful breakfast spot.  Loved my coffee, loved my breakfast ""sanga"".  I took it apart and ate half the roll with jam, which I requested.  The jam was an incredibly delicious homemade blackberry jam.  This place is just a wow on all levels.",3,9/18/2018,0,1,0,40.75147194,-73.9799013
Taylor St Baristas,4,Great coffee! Damien is super helpful & a pleasure to chat with,3,11/19/2018,0,0,0,40.75147194,-73.9799013
Taylor St Baristas,4,"Come here during the afternoon and there's always a lively almost clubby vibe with the music that they play. All the baristas are great and you have a nice choice of different coffees. I usually go with the self-serve coffee with three different choices. They do the trendy thing with avocado toast and other similar pastries / dishes but have yet to try any of it.  While they have very solid coffee, the one downside is that their cup sizes are relatively small compared to other places.",3,11/26/2018,0,0,0,40.75147194,-73.9799013
Taylor St Baristas,4,"Walked past and decided to buy juice and coffee for two friends. Ordered grapefruit juice for $6 that was 3/4 full in a small cup. Since I was buying it for a friend, I asked for ice to fill up the cup so it doesn't look like it was drank by someone. The guy poured out some of the 3/4 juice and added one ice and it looks even more sad. Will spend my $10 elsewhere.",3,10/19/2016,0,0,0,40.75147194,-73.9799013
Taylor St Baristas,4,I had my first taste of their dessert from a colleague who treated us to a brownie yum. There carrot cake is a hit or miss. Once it was so good nutty and not to sweet but another time it was so sweet I throw out 1/2 of it (granted it is not cool to waste food but even with unsweeten black coffee it was too sweet). Their coffee is pretty smooth.,3,8/20/2018,0,0,0,40.75147194,-73.9799013
Taylor St Baristas,4,"So glad Taylor St opened in NYC. I first tried their coffee in London and absolutely loved it. It seems to have an extended menu compared to the shop I visited in London, including the classic, wild and decaf choices. I got a classic flat white, which was rich in flavor, delicately textured and had a very pleasant aftertaste. I'm excited to try the ""wild"" next time. The staff was also very friendly and had an Aussie accent. I later found out that even though the brand was founded in London, the owners were from Sydney! Having lived in London and Sydney, I was pleasantly surprised.",3,11/13/2016,1,0,1,40.75147194,-73.9799013
Taylor St Baristas,4,"I stopped by to get coffee / get some studying done while waiting for a train at Grand Central. This is a very upbeat/somewhat loud cafe. The vibe is great for grabbing coffee or a meal with a friend of stopping by on your way to work. Got a drip coffee (which comes in three varieties) and it's great. There are two floors - a to go spot downstairs and a table service area with lots of seating upstairs. Plenty of seating, but I wouldn't recommend coming here if your primary goal is to get work done, as it's just a bit too loud.",3,10/20/2017,0,0,0,40.75147194,-73.9799013
Terremoto Coffee,4.5,"Good single origin coffee and friendly staff, but wow was that pour over painfully overpriced at ~$7.  Take the extra few minutes to walk over to Birch Coffee down the street or find another good coffee shop elsewhere.",3,9/19/2018,1,0,1,40.740787,-74.0033715
Terremoto Coffee,4.5,"Came in here on a random Saturday afternoon for a coffee break. I noticed this crushed ice with espresso, vanilla ice cream, and half/half drink on the menu outside and was super interested. It's called a Crushed Ice Flat White or something similar.  It's basically an espresso vanilla milk shake? I thought for the price point, it wasn't really worth it - and it was with the Yelp check-in discount too!  Barista was kind of disinterested and wasn't very friendly when we walked in or during our entire visit.  If you're in the area and need a coffee fix - sure, why not? But I wouldn't recommend making a special trip.",3,5/30/2017,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"I was dog sitting in the area and wanted a treat on a rainy morning. I found this hidden gem while walking the pup and instantly fell in love. I ordered an iced rose oat milk latte and my mind was blown. First, rose syrup in coffee? Would it taste perfumey? Nope, the taste was subtle and sweet. Props to this place for carrying Oatly Oat Milk and providing great customer service!",3,5/17/2018,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,I can't believe I just paid that much for a coffee but it was the best coffee I ever had and the cashier is always really nice :) Will replace my evening beer with morning coffee?,3,5/24/2018,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"Hearing of the Bien Cuit*-sourced baked goods, I dropped by the new space to be half-greeted by a staffer who'd give half her attention throughout the exchange (she was far more concerned with the regulars there before me, as her male colleague disparaged someone eating some Sour Patch Kids as a the fast track to diabetes -- an odd contrast when uttered behind a pastry display). Asked twice (clearly each time) about what a couple of the pastries were (since they're labeled with neither name nor price) and chose the maple yam danish (""Danishs (Yam) $4.00""), which was a dense, bland letdown until I reached the yam center, which barely had a hint of maple.  FYI Square loyalty program: Congrats, you earned your first star! Earn 9 more stars and get: Free Coffee  *Which I wasn't surprised didn't past long in the West Village.",3,1/27/2016,5,1,1,40.740787,-74.0033715
Terremoto Coffee,4.5,"Got amazing service from Chris here, really good coffee, nice ambiance. Great location, and they have wifi too.",3,6/16/2017,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,"Checked out Terremoto Coffee yesterday, which did not disappoint! Tucked away in Meatpacking, this coffee shop is a true gem. I suggest stepping away from your usual flat white to try one of their specialty drinks; the Lavish Latte was especially delicious! They offer many tasty experiential flavors like toffee and lavender, so definitely give one a shot. Peter was our barista, who made the coffee just to our liking and provided quality customer service. Overall, the space itself is clean and warm, and the uniquely wallpapered entrance offers a great backdrop for your next foodie Instagram post. Go check this place out!",3,8/24/2016,0,0,0,40.740787,-74.0033715
Terremoto Coffee,4.5,Amazing almond milk coffee! The best I've ever had. Cute intimate spot and very nice staff. First visit -- defiantly coming back,3,5/11/2016,0,0,0,40.740787,-74.0033715
The Coffee Inn,4,"Service was nice. The large is super big which is appreciated lol. The dark chocolate mocha was pretty good. They serve dough doughnuts, various muffins, pastries and little snacks. Good amount of seating.",3,12/29/2018,0,0,0,40.7668131,-73.956438
